Algorithm,Dataset,Rep,Gen,TestAcc,FunCalls,Id,C,Gamma,Degree,Alpha,A,Coef0,BestAcc,BestPSV,BestCmbIdx,BestG_mean,BestTime,BestKernel
GPb,immunotherapy,1,15,No Implementado,2628,90,31.984026425779692,0.7514120808706398,4,-0.8375521686891851,0.038927658675761756,1.9385522626507345,88.8235294117647,0.4167020387163161,78.688972221659,97.8174466995659,0,H
GPb,immunotherapy,5,15,No Implementado,2614,78,19.58849167087038,0.4534389100226154,4,-0.5246902709290855,1.968896661941011,4.725914961082048,87.82249742002064,0.4416998949557313,75.35194592822575,98.54496446637727,0,H
GPb,immunotherapy,4,15,No Implementado,2608,69,21.368925779202367,0.8628131316877338,2,-0.7266994989749707,1.4228845138534123,1.2369496002181712,86.64602683178535,0.3954311102536069,74.44008035200427,77.78888422863966,1787,H
GPEDAb,immunotherapy,4,15,No Implementado,2626,69,21.368925779202367,0.8628131316877338,2,-0.7266994989749707,1.4228845138534123,1.2369496002181712,86.64602683178535,0.3954311102536069,74.44008035200427,77.78888422863966,1787,H
GPBUMDAb,immunotherapy,4,15,No Implementado,2640,834,21.150506211833306,0.3887800686385787,2,-0.5562735274366951,1.5361496049455852,1.9741325318613479,88.99896800825594,0.4392667266919631,78.19846493413263,97.78888422863966,3,H
GPEDAb,immunotherapy,1,15,No Implementado,2632,90,31.984026425779692,0.7514120808706398,4,-0.8375521686891851,0.038927658675761756,1.9385522626507345,88.8235294117647,0.4167020387163161,78.688972221659,97.8174466995659,0,H
GPBUMDAb,immunotherapy,1,15,No Implementado,2634,90,31.984026425779692,0.7514120808706398,4,-0.8375521686891851,0.038927658675761756,1.9385522626507345,88.8235294117647,0.4167020387163161,78.688972221659,97.8174466995659,0,H
GPb,immunotherapy,3,15,No Implementado,2608,2201,21.735091394547567,0.7571316838877842,3,0.4277855428426074,1.7095357733005578,3.001187985892199,87.81561747506018,0.47769792269599326,73.73929511722834,97.86680012796319,6,G
GPb,immunotherapy,2,15,No Implementado,2626,1726,11.271074033509823,1.7304796735070949,4,0.3265264491290574,1.5011295132662106,2.024214016281217,87.94633642930856,0.4776620147061976,74.0593983025415,98.61898672502525,18,(G*G)
GPBUMDAb,immunotherapy,5,15,No Implementado,2618,704,15.80796218606546,0.9960031182200105,4,-0.2447807404917704,1.695189617509811,5.0,88.875128998968,0.4333654897421056,78.15301049152127,98.54496446637727,9,H
GPEDAb,immunotherapy,5,15,No Implementado,2630,667,16.78421665865664,0.3848783798174755,4,-0.03733994594747667,0.09363940555357342,3.3739709846789077,89.92776057791538,0.43614326751988336,80.39003157016484,98.54496446637727,3,H
GPBUMDAb,immunotherapy,2,15,No Implementado,2610,897,16.669391544632607,0.2322960007918713,6,0.6014393294144992,0.888303683679695,1.8772033717407746,87.94633642930856,0.48036261710292194,73.93444012079311,97.89146895821389,1744,G
GPEDAb,immunotherapy,2,15,No Implementado,2618,2065,16.69335910423351,1.4829630852604576,5,0.006212668218039383,0.2087703831292939,2.1580840988097676,89.05744754041969,0.4304724848328938,78.68156059348614,97.13538872047629,21,((G+G)+G)
GPEDAb,immunotherapy,3,15,No Implementado,2624,1458,18.514394255080884,2.2227622779408613,3,0.4518683885192907,1.3349230689020661,2.4220982067868824,88.99208806329548,0.491665058846228,75.92322610877795,98.59431789477455,6,G
GPBUMDAb,immunotherapy,3,15,No Implementado,2624,1287,17.086781710174563,2.7980752045967385,3,0.45702350466510805,1.3359061260740581,1.0E-4,88.99208806329548,0.502623962955817,75.41071080245368,98.59431789477455,6,G
